757220xd1052348	0101-BF0C4981
753220015475500	0101-B9415100
753220015476400	0101-C70350D8
753220015477300	0101-1B64E3E8
753220015478200	0101-69E34364
753220015479100	0101-4791D2E6
753220015480000	0101-EB50BEEC
753220015480900	0101-E7FF1615
753220015481800	0101-E894B6BD
753220015482700	0101-0026CAAA
753220015483600	0101-03557AC9
753220015484500	0101-A729F64F
753220015485400	0101-18438141
753220015486300	0101-68CC1399
753220015487200	0101-8623007F
753220015488100	0101-AD9F1AE7
753220015489000	0101-754D5948
753220015489900	0101-D1ED3703
753220015490800	0101-8C427B57
753220015491700	0101-CB7434D0
753220015492600	0101-05851C83
753220015493500	0101-F57904B7
753220015494400	0101-E77A6BDA
753220015495300	0101-F4E2CD92
753220015496200	0101-CD110704
753220015497100	0101-B841F113
753220015498000	0101-2CB33B8C
753220015498900	0101-3DB93313
753220015499800	0101-979E946C
753220015500700	0101-B11019C6
753220015501600	0101-D456D68E
753220015502500	0101-0AFB1F61
753220015503400	0101-6D88AA9F
753220015504300	0101-F4CC01CA
753220015537600	1f37aa014c57467a89784a80dccbf332
753220015538500	c8a4fb4934a34306bf69352c85abb362
753220015539400	bc32251dfaa7428ea8dfb57382a109d1
753220015540300	ccc3bc46d7f140a1a3b0eb9a5a32e8e7
753220015541200	6bf0493dd29b4e7ea481ced63eebb29f
753220015542100	813487d8532d4ce69206f97f152943ae
753220015543000	f3c4d2dda44649b28a0a6a6379f80245
753220015543900	f82ed6230ace42c6a3f4935f88978153
753220015544800	776e6637312b453abfb62fc52ae0140a
753220015545700	6235f584c5fa48299e30ec690359b22e
753220015546600	b88b61ee48134d938b4c6aac8f974f60
753220015547500	6482ee0eabbf4137a793a62e79c7a06e
753220015548400	9f3a2c29db9f48bca7c7de369975a8c3
753220015549300	c25b3bb9bb1c47e48dd7218306b9b4ee
753220015550200	e22222ac229e4cb79f61438767fa0d01
753220015551100	3213b46cfc974f0b89f647b27c98ed03
753220015552000	5636d73c6c5e4f7d91cd5ac9fa571ac5
753220015552900	51dc1835922c472381113b952b1d538e
753220015553800	cf0562f4d6984adab8fe8dfc8f7da930
753220015554700	b3736ae84d394df09fb22780aa4ad23a
753220015555600	06ca25d14ef84f558400cee79ef0166c
753220015556500	4af0f4bb53614ea4b74765c40e9c101c
753220015557400	ea0d1f0ddc95418ea6e7d11995cea9e9
753220015558300	2e5889e07b084896bebd119df2ae612c
753220015559200	852a1fc3ee514506b0b7ae0cbbc82706
753220015560100	52c8bb17906a4270b15672fb9ee61896
753220015561000	cdf5ab8dea354aaca67bb9fcacb87005
753220015561900	7ef9632913564f46a753dc28f767be5e
753220015562800	e52d27d808fb480c9301965f3f044b6f
753220015563700	e3274e7315b44c57ae87d62b4b55c6dc
753220015564600	6a0231cf6d0e4f0a82937faef4c939ce
753220015565500	64e185975a8848b292e6fd2f01e7862b
753220015566400	7ad4b3e7e0b04615b04d235a1dfd1d25
753220015567300	c43850c698f5491bb00a1f5253ec61b8
753220015568200	6e90e844359c4f31878a3b24c40e5efa
753220015569100	e37bcc4049b7487d94cc80dc0eb27056
753220015570000	4a5b82f1cf6149b0a7678812cde7cf14
753220015570900	e7cda36e7e3d49f6ad14d26941bc9ab4
753220015571800	db68c84907524bfda71576dbfb9c3bcf
753220015572700	bc2f28b352f646609eca95fe37149afe
753220015573600	4a8a623f5fb044baa93063e8bd39d24c
753220015574500	50b8602667aa40b8b837711a3e4ab8b2
753220015575400	92e7237eb2d24051a0629f2680b50b73
753220015576300	4792152108f94e57a478b8725f830f9b
753220015577200	f654f763b37f4b35a4f3a6b18e04dde1
753220015578100	9c24f59740e04e49a73dbcb4671b6a1c
753220015579000	99776f75d9c04b21ab1d61f75e3936c9
753220015579900	c476906848294b37b22aaf7df6782bbd
753220015580800	e3679c53a5a84bf2a12267478f5da06f
753220015581700	48168aaf31b245568084928bfecb7049
753220015582600	1867aab4d2484f6bb490ea36b5adb1ae
753220015583500	29e40497d3c94b83b1d02cf1e836549e
753220015584400	8732a6d27874489aab3990885b328945
753220015585300	0a4b551479f84c2fb59f1422b1c46969
753220015586200	de9a31faf53f4fa29ffc05dd16d3205e
753220015587100	0bfc9f993b59441091e24d165b28186e
753220015588000	3d8ba8517b0e41559e29324dcc4c9f79
753220015588900	267c357ef02746a98ff5982cddd4a230
753220015589800	a95df09f507a4e118d59df193c0a627b
753220015590700	6e40f04b013a4a86adb030b69afa5733
753220015591600	7ad9b47d247a4934a7d8fe3d62aee3e7
753220015592500	c7258acbed49488385ac366666478ae1
753220015593400	a3fe5cc593e44c359df5fe65de187c91
753220015594300	dc7ca8cb834a4b3cab57f7d94b7b85c0
753220015595200	6ac13a5cceaf4cb8b8f513f45fcc494a
753220015596100	62361e440e7140b694b0bdd308ad319f
753220015597000	6853985549aa4e01b63cf9e499ff57c4
753220015597900	238361e96197472296bc24b36c8fdfb4
753220015598800	0e5b02cfa44944f4a6425d638407f8c3
753220015599700	fb3f957509124913b9048e84f5aaaaae
753220015600600	e55cc87fa8e543bda824575fe7291d6f
753220015601500	74b622ae549c4a9f8e325ef3667d7df6
753220015602400	247354b499d24378a1912f77798fece2
753220015603300	580b51a621004c35a70d838e38be75cd
753220015604200	f1d5643d265747b6923ee1cb94e3cd9b
753220015605100	66dd8b04f4334bacab2ddb8e95b60981
753220015606000	34f1734f95ec4ffeb577c9656014e242
753220015606900	d95980126ac64071af7f4184dfc1eb12
753220015607800	5eec0ea875274cdfaee3a774c67c880b
753220015608700	6be9925d845a434faf35fb6c0bb821c5
753220015609600	c433fb3b899449c38fde4751badbdcee
753220015610500	8d6cf992ee474169b881691a5bb65ab6
753220015611400	fe9ecc6fa4694d2a85282848143c79d9
753220015612300	a23532450eed48c8a25e815a0aedf8d0
753220015613200	b9eb25a995f94f0f9a55afa978ad3897
753220015614100	6b4e2e0994064a2989ed46490f7d131f
753220015615000	73a23fc17d494334bbaf4e2b50677630
753220015615900	05b56c801ee54ac682a8ecd991c205be
753220015616800	6e0b86c5ee064dd9bed2b9e6ae84780c
753220015617700	5fbdd2d863b847e09b2055ad6eabb650
753220015618600	dddc9869eb534af2bc8638d07dcbdd43
753220015619500	ca5f5be535ff451d8515421b17a3d412
753220015620400	9b841e644dbe4aaeb3e1d966a38e3997
753220015621300	ff9b1a10c0934ea8bf55459ce7008eec
753220015622200	03995afe57494896a9e83bbc2c1f5d81
753220015623100	7241e6db75a44104b1caa3073477e55f
753220015624000	36596c4df905424083611b79c5fc8268
753220015624900	fe44dd58a712459f97516fb5b5a12c9f
753220015625800	e70fa82901064af1ad45adfa3e644679
753220015626700	fa58df4eb6a0426fabf7a26ac164b26c
753220015627600	3ec5b3cd4e6e462c86d5578de4b77513
753220015628500	1f765b4be2334c8989a590799f3ebc95
753220015629400	4b1cf620dd72477ba9ad53238d98a62c
753220015630300	5a73ef42205347ccbc9381823a924808
753220015631200	95bea153524f4a7f8508740257655740
753220015632100	60bc1d54d57044fdbd631b30897c082d
753220015633000	3b965c9dc3f3453ebe03c9ff31235e1d
753220015633900	12a44960c168431ab99bbc445a3efd02
753220015634800	eaa50c0135c94a0c875d32c778e65ecc
753220015635700	af1c690dd01645bea00dbf51681bdd34
753220015636600	bf71b08ebd3b4232a24980c65c7b0309
753220015637500	5398d65890e64352a250b7629701a437
753220015638400	c1c8c40296bd4df2b77639109768496c
753220015639300	33e31914fc954c9dab280c5be1653d4b
753220015640200	998717a9f0fa492e81722182f20e376e
753220015641100	10029a645f964e689d6dbc10f0d59c7a
753220015642000	1898cb8ad43441209be42b0b67caac0f
753220015642900	12aee8a24c1343dbb0b708439c87a26f
753220015643800	61a9283776404fadb10300f88a24f76d
753220015644700	4cf20e5d29d345cca2282a1013848b09
753220015645600	ad55775918a741a38fc1eecbd35cd21d
753220015646500	ad430e6c6133481888d49849765e0956
753220015647400	4123ad77c67b4eac87f25bd7b655fe43
753220015648300	84004431117141fbb4586de1ac2d7a93
753220015649200	6ba0a413f102439392ea9e489ebab170
753220015650100	8ec781d3b4164e66ace85626e899b182
753220015651000	912da1fc750a41b687f9ff6915b85724
753220015651900	925ee05cf7e04f5ba4e41f75d17f01a4
753220015652800	66f1a8e0487e40f9bf1fc987d9441312
753220015653700	907cfee5b2fc4f3fa38efdb4cf30efa5
753220015654600	e36793cd10d94d8982717780b3070a72
753220015655500	2d5f61db474847d09831cbf50a98f1e4
753220015656400	793baf6b7b794131a6af0a8b2f45400e
753220015657300	3bde2f4e03e54736a171887e327b6e6f
753220015658200	8ff20594be5441b8a9e9c7f9de2a5665
753220015659100	08ab5b5ab6ba4962a328b8e1bff8f88c
753220015660000	01e813d2c24a4c169f1baa142ac55f15
753220015660900	632fe4831ea4430baef6bc2e6b56062f
753220015661800	9fa61e9dde7e4988b4e247d3aed9667b
753220015662700	459ebe4de8e34ee585d16942eedce649
753220015663600	969c06fa87274e7c89c1423d1e462b11
753220015664500	0563d6f35aa540d4bdd7399ca40b0c46
753220015665400	00c2ed17fe8c42b1ade508604936d1d8
753220015666300	4ad8a7ceb40a405b9bf0c4f2c6619f6b
753220015667200	23ad9e2a7fc748ebad891f868b84cd3f
753220015668100	0ce16370d11f4be0a0bf14eab0b0776e
753220015669000	b044c041d98745dfa5522a4962a38e22
753220015669900	89334726250047d88d12be5816222c4f
753220015670800	6620a25ddde74bd0bbaa69b00ae88700
753220015671700	36c31dc617c4422d9700bdc93d81bfa1
753220015672600	82b12bf3ca4b42db932c6b4c1b7a9431
753220015673500	8fde94bb19024a57b5dc9c791a9098b4
753220015674400	f7a21f92c38b4d7a9bf0315124afcd67
753220015675300	1ed56ea1942e410180b6c613780e440b
753220015676200	f93b157a3686419c834362be0510c57b
753220015677100	3348481716d14140b8d94dbd4f750ca7
753220015678000	a14a35e62190405882d8583b27dc70ae
753220015678900	a367b3fdb7c541fe8f2fd439256167ac
753220015679800	6b3f7698222c4ecaacdbad8e478c3db2
753220015680700	906d39772cda4d47a0e2f649228d285c
753220015681600	e6e8939558334e7c9696d227a97e2c63
753220015682500	5288a183a8dd4534a9bd8f77c88478ef
753220015683400	b9958b408b444119b9c17c948058665b
753220015684300	de75aa4145b943069b0babd389b8392c
753220015685200	1831cb3347874f769f07442d400b15aa
753220015686100	009d340fd3534c989cc5ef5d6eba2d34
753220015687000	fca5e8f9295b44d6a39e39974c9a0675
753220015687900	15a840d935954dd6a0fae664606ff1c6
753220015688800	b11fcf6cec68419a89b8278cd649b4e5
753220015689700	dcff7adf80394928aa56ed2e27482198
753220015690600	615bf5e6c09749d38d17a64e294e0a49
753220015691500	7fcce770de954e8c97c0ed83c5354467
753220015692400	b1fa4225c9904ff6b71d5c1de7d1391d
753220015693300	0fd7ebf2b53d460a9751e845e1b53af8
753220015694200	42cd81fbe8ca4de59d0e2c170c2599ad
753220015695100	d2acfccb39194c5ea16312c08b3de36a
753220015696000	27d91d1190b244f98d27b470416c2edb
753220015696900	a99fdbb42a6442b3b6a5d34e6afc0798
753220015701400	0101-B1C42BC2
753220011727100	0101-A26157B2
753220011728000	0101-6A6C2C42
753220011728900	0101-BF0C4981
753220011729800	0101-5DA6ED97
753220011730700	0101-96E06A1D
753220011731600	0101-6917A38C
753220011732500	0101-685BC123
753220011733400	0101-2DBB182B
753220011734300	0101-8ADF908F
753220011735200	0101-8ECF6A6A
753220011736100	0101-BC1B3B5D
753220011737000	0101-8578D1E9
753220011737900	0101-1BE257BA
753220011738800	0101-50C6A26B
753220011739700	0101-FBAFFFE1
753220011740600	b7310cc6ae9a4c48bc91cf98f0af2bda
753220011741500	709c8d8add4442f291e482d81bb993fd
753220011742400	3d5788bedaf44c70851bc30c04c66355
753220011743300	e219797ee2a0451f831a592bff233772
753220011744200	753420326950000
753220011745100	753420326954000
753220011746000	753420326953000
753220011746900	753420326952100
753220011747800	753420326952200
753220011748700	753420326952300
753220011749600	753420326952400
753220011750500	753420326952500
753220011751400	753420326952600
753220011752300	753420326952700
753220011753200	753420326952800
753220011754100	753420326952900
753220011755000	753420326956000
753220011755900	753420326958000
753220011756800	753420326959000
753220011757700	753420326960000
753220011758600	753420326956100
753220011759500	753420326960100
753220011760400	753420326960200
753220011761300	753420326960300
753220011762200	753420326951000
753220011763100	753420326955000
753220011764000	753420326952000
753220011764900	753420326957000
753220011765800	753420326960600
753220011766700	753420326960500
753220011767600	753420326960400
753220011768500	753420326960700
753220011769400	753420326960900
753220011770300	753420326960800
753220011771200	0101-E58707CF
753220011772100	753420326961000
753220011773000	753420326962000
753220011773900	753420326963000
753220011774800	753420326961100
753220011775700	753420326962100
753220011776600	753420326961200
753220011777500	753420326962300
753220011778400	753420326962400
753220011779300	753420326962500
753220011780200	753420326962200
753220011781100	753420326962700
753220011782000	753420326962600
753220011782900	753420326962800
753220011783800	753420326962900
753220011784700	753420326966000
753220011785600	753420326964000
753220011786500	753420326967000
753220011787400	753420326965000
753220011788300	753420326964100
753220011789200	753420326967200
753220011790100	753420326967100
753220011791000	753420326965100
753220011791900	753420326967300
753220011792800	753420326967500
753220011793700	753420326967400
753220011794600	753420326967700
753220011795500	753420326967600
753220011796400	753420326967800
753220011797300	753420326967900
753220011798200	753420326968000
753220011799100	753420326973000
753220011800000	753420326970000
753220011800900	753420326969000
753220011801800	753420326971000
753220011802700	753420326972000
753220011803600	753420326973100
753220011804500	753420326973200
753220011805400	753420326973300
753220011806300	753420326973600
753220011807200	753420326973400
753220011808100	753420326973500
753220011809000	753420326973700
753220011809900	753420326973800
753220011810800	753420326973900
753220011811700	753420326975000
753220011812600	753420326974000
753220011813500	753420326976000
753220011814400	753420326977000
753220011815300	753420326979200
753220011816200	753420326978000
753220011817100	753420326979400
753220011818000	753420326979000
753220011818900	753420326979100
753220011819800	753420326979500
753220011820700	753420326979300
753220011821600	753420326979600
753220011822500	753420326979700
753220011823400	753420326979800
753220011824300	753420326981000
753220011825200	753420326979900
753220011826100	753420326980000
753220011827000	753420326982000
753220011827900	753420326982200
753220011828800	753420326983000
753220011829700	753420326982100
753220011830600	753420326982400
753220011831500	753420326982300
753220011832400	753420326982600
753220011833300	753420326982500
753220011834200	753420326982800
753220011835100	753420326982900
753220011836000	753420326982700
753220011836900	753420326984000
753220011837800	753420326988000
753220011838700	753420326985000
753220011839600	753420326986000
753220011840500	753420326987000
753220011841400	753420326989000
753220011842300	753420326988100
753220011843200	753420326989100
753220011844100	753420326989400
753220011845000	753420326989300
753220011845900	753420326989200
753220011846800	753420326989500
753220011847700	753420326989800
753220011848600	753420326989600
753220011849500	753420326989700
753220011850400	753420326989900
753220011851300	753420326991000
753220011852200	753420326990000
753220011853100	753420326992000
753220011854000	753420326990200
753220011854900	753420326990100
753220011855800	753420326990300
753220011856700	753420326992300
753220011857600	753420326992100
753220011858500	753420326992200
753220011859400	753420326992400
753220011860300	753420326992800
753220011861200	753420326992500
753220011862100	753420326992600
753220011863000	753420326992700
753220011863900	753420326992900
753220011864800	753420326994000
753220011865700	753420326993000
753220011866600	753420326996000
753220011867500	753420326995000
753220011868400	753420326997000
753220011869300	753420326998000
753220011870200	753420326998100
753220011871100	753420326998300
753220011872000	753420326998200
753220011872900	753420326998400
753220011873800	753420326998500
753220011874700	753420326998700
753220011875600	753420326998600
753220011876500	753420326998800
753220011877400	753420326999000
753220011878300	753420327000000
753220011879200	753420326998900
753220011880100	753420327001000
753220011881000	753420327003000
753220011881900	753420327004000
753220011882800	753420327002000
753220011883700	753420327004100
753220011884600	753420327004200
753220011885500	0101-EC2B6B03
753220011886400	0101-E34CC516
753220011887300	0101-449D5CB9
753220011888200	0101-968F32BF
753220011889100	0101-40848A0F
753220011890000	0101-5AC1FF2E
753220011890900	0101-3E119A5D
753220011891800	0101-562A0249
753220011892700	0101-8D901A0F
753220011893600	0101-51F0BAEE
753220011894500	0101-379EF76E
753220011895400	0101-8AB9EFBB
753220011896300	0101-130AA1C5
753220011897200	0101-4CFCD25E
753220011898100	0101-4850B5E9
753220011899000	0101-CA74BEC9
753220011899900	0101-3F6E59E2
753220011900800	0101-AAABA42B
753220011901700	0101-C3E633AD
753220011902600	0101-68884A35
753220011903500	0101-52B81E6E
753220011904400	0101-ED0CB072
753220011905300	0101-805BD868
753220011906200	0101-50B75AFB
753220011907100	0101-7344560E
753220011908000	0101-81D7D6DC
753220011908900	0101-E154DFD7
753220011909800	0101-DF3E5E9E
753220011910700	0101-419AFD30
753220011911600	0101-0ED42FA3
753220011912500	0101-C958EB9F
753220011913400	0101-0E98CAC2
753220011914300	0101-AB333008
753220011915200	0101-EC96E8AD
753220011916100	0101-A8033B0C
753220011917000	0101-7610EF50
753220011917900	0101-F62AB346
753220011918800	0101-F5924718
753220011919700	0101-B43A96AF
753220011920600	0101-6C0B4A8E
753220011921500	0101-9995A7C0
753220011922400	0101-37E8DD77
753220011923300	0101-26E901DC
753220011924200	0101-2D529BD4
753220011925100	0101-58CD8163
753220011926000	0101-29739C6C
753220011926900	0101-CFCC61E2
753220011927800	0101-2F2216A8
753220011928700	0101-8D615EE5
753220011929600	0101-55D99022
753220011930500	0101-B55EB9DC
753220011931400	0101-E215C4BF
753220011932300	0101-E411A79F
753220011933200	0101-275DCBCC
753220011934100	0101-C173B7E6
753220011935000	0101-988D02A9
753220011935900	0101-0AC3D42E
753220011936800	0101-39ADF4B7
753220011937700	0101-685016A2
753220011938600	0101-DF705FC7
753220011939500	0101-12455512
753220011940400	0101-6454A9A3
753220011941300	0101-482CEADA
753220011942200	0101-2AF612FD
753220011943100	0101-9C535937
753220011944000	0101-85B434E4
753220011944900	0101-73A77350
753220011945800	0101-40DBFA0C
753220011946700	0101-B0D81186
753220011947600	0101-ED322533
753220011948500	0101-4D883CE2
753220011949400	0101-44430CF8
753220011950300	0101-34ECFAE5
753220011951200	0101-DFD90D93
753220011952100	0101-D26AEFDF
753220011953000	0101-F88C1238
753220011953900	0101-CB13F0A6
753220011954800	0101-D512B510
753220011955700	0101-0C76D3EE
753220011956600	0101-C0CF66A0
753220011957500	0101-ED617CF0
753220011958400	0101-E879AAA3
753220011959300	0101-68A40D08
753220011960200	0101-22ADDDD9
753220011961100	0101-F319C56E
753220011962000	0101-A1485146
753220011962900	0101-5BBEB31C
753220011963800	0101-D87E06FF
753220011964700	0101-141E468D
753220011965600	0101-99C89AE8
753220011966500	0101-1A0DAFB8
753220011967400	0101-0C6103B6
753220011968300	0101-7000D03D
753220011969200	0101-BD50D3A9
753220011970100	0101-04726DCD
753220011971000	0101-B7ECA431
753220011971900	0101-1104CDB3
753220011972800	0101-72E5DCF7
753220011973700	0101-B6259B75
753220011974600	0101-CC4706C0
753220011975500	0101-AAB313DA
753220011976400	0101-A5D46EA5
753220011977300	0101-272607E1
753220011978200	0101-A13A135B
753220011979100	0101-E31F3EBC
753220011980000	0101-DF2F4739
753220011980900	0101-97C48005
753220011981800	0101-C461C86D
753220011982700	0101-20A604E2
753220011983600	0101-77FFE4D4
753220011984500	0101-9EF2162E
753220011985400	0101-D0D3D6B3
753220011986300	0101-101C900F
753220011987200	0101-68E94561
753220011988100	0101-ADABF6A0
753220011989000	0101-167DAA7C
753220011989900	0101-114B146A
753220011990800	0101-20B385C2
753220011991700	0101-86E02269
753220011992600	0101-34B53D1C
753220011993500	0101-6FE40E11
753220011994400	0101-8CF6BA67
753220011995300	0101-5DFDCF1C
753220011996200	0101-F013BA3A
753220011997100	0101-7AE7BA25
753220011998000	0101-5A48043C
753220011998900	0101-42BD3FDE
753220011999800	0101-236F1F9B
753220012000700	0101-7D0E2DDD
753220012001600	0101-378A3268
753220012002500	0101-3CD915DB
753220012003400	0101-7E1FF611
753220012004300	0101-2357F659
753220012005200	0101-46736499
753220012006100	0101-28FD59DC
753220012007000	0101-6AD74DB1
753220012007900	0101-90A3F88C
753220012008800	0101-08CB74B9
753220012009700	0101-47A7F238
753220012010600	0101-D799F3A6
753220012011500	0101-0DB7E2EF
753220012012400	0101-64594FE3
753220012013300	0101-89F5D7B8
753220012014200	0101-DD7EA5EC
753220012015100	0101-060E2FD8
753220012016000	0101-9B0761F7
753220012016900	0101-B9240773
753220012017800	0101-E9C8CDEB
753220012018700	0101-9A9CAD1D
753220012019600	0101-4871EAFE
753220012020500	0101-DE26FF11
753220012021400	0101-EA93A07C
753220012022300	0101-1DAEEC2C
753220012023200	0101-253ED99E
753220012024100	0101-DD748DE7
753220012025000	0101-333FDA1D
753220012025900	0101-00770275
753220012026800	0101-2C2EF9CB
753220012027700	0101-1C0CC56E
753220012028600	0101-3545BE17
753220012029500	0101-855632F6
753220012030400	0101-D0ADD8DE
753220012031300	0101-749D26D7
753220012032200	0101-1F2B45C8
753220012033100	0101-A5E4AF8F
753220012034000	0101-1ECC481D
753220012034900	0101-4D06583E
753220012035800	0101-77C996AF
753220012036700	0101-FE1AA0C4
753220012037600	0101-CE4BD923
753220012038500	0101-4CB50A15
753220012039400	0101-1D8AF60B
753220012040300	0101-66A88C09
753220012041200	0101-8A65191B
753220012042100	0101-F3C4A352
753220012043000	0101-7F076B1D
753220012043900	0101-138715C6
753220012044800	0101-59F7DF8B
753220012045700	0101-CD79EDB4
753220012046600	0101-95D14E9A
753220012047500	0101-4D67978F
753220012048400	0101-8F9157E5
753220012049300	0101-530C94E7
753220012050200	0101-E903D550
753220012051100	0101-782BEC26
753220012052000	0101-22CE04F8
753220012052900	0101-21B807D2
753220012053800	0101-3CD39802
753220012054700	0101-61F04E05
753220012055600	0101-A0205350
753220012056500	0101-48E333EF
753220012057400	0101-BD9B0CCD
753220012058300	0101-F61A281F
753220012059200	0101-7890D0EC
753220012060100	0101-C7316499
753220012061000	0101-85E08B5E
753220012061900	0101-9003BBD5
753220012062800	0101-FD70A497
753220012063700	0101-973364D6
753220012064600	0101-3C22C2E2
753220012065500	0101-3A55C030
753220012066400	0101-50C6FE67
753220012067300	0101-9690A1D3
753220012068200	0101-205C4FAD
753220012069100	0101-208D86B0
753220012070000	0101-5CDAB898
753220012070900	0101-3D05B8AB
753220012071800	0101-75B19C5D
753220012072700	0101-8700E292
753220012073600	0101-C3569CCF
753220012074500	0101-A2C16823
753220012075400	0101-1CB22635
753220012076300	0101-FCEFE3FD
753220012077200	0101-E15DD7F5
753220012078100	0101-4DA6C981
753220012079000	0101-1EED69D7
753220012079900	0101-859DEE84
753220012080800	0101-42800CD5
753220012081700	0101-B607C0EC
753220012082600	0101-79964D58
753220012083500	0101-92466504
753220012084400	0101-AAF55C91
753220012085300	0101-73068EC0
753220012086200	0101-1999F3A8
753220012087100	0101-FC510A75
753220012088000	0101-26B01300
753220012088900	0101-332306C0
753220012089800	0101-6CE55804
753220012090700	0101-A618FC11
753220012091600	0101-4DDE78E5
753220012092500	0101-F3584720
753220012093400	0101-799B5FB4
753220012094300	0101-DCEAD7FC
753220012095200	0101-AEE7BCEA
753220012096100	0101-75B01620
753220012097000	0101-A52A7DED
753220012097900	0101-2FDD4E63
753220012098800	0101-56A3AE11
753220012099700	0101-41A7072B
753220012100600	0101-90B65306
753220012101500	0101-4C4F7A6F
753220012102400	0101-9D456BED
753220012103300	0101-2171978B
753220012104200	0101-E3486125
753220012105100	0101-54DAE900
753220012106000	0101-8A2B7487
753220012106900	0101-40844394
753220012107800	0101-B9FCFD7D
753220012108700	0101-91F2AC1C
753220012109600	0101-0B8A41E0
753220012110500	0101-634FCCB4
753220012111400	0101-0DDF367D
753220012112300	0101-AA389097
753220012113200	0101-6FBB6985
753220012114100	0101-B73C2958
753220012115000	0101-22E810BF
753220012115900	0101-696C89F1
753220012116800	0101-F3556044
753220012117700	0101-018A3571
753220012118600	0101-BDB74CAE
753220012119500	0101-C19AB2CB
753220012120400	0101-D175ED70
753220012121300	0101-BFD293C8
753220012122200	0101-839DC5E8
753220012123100	0101-A2DB3444
753220012124000	0101-89BBB4B8
753220012124900	0101-B21E932D
753220012125800	0101-B6DCDD90
753220012126700	0101-0782C819
753220012127600	0101-2EE8C6A6
753220012128500	0101-897F2462
753220012129400	0101-8DA494F5
753220012130300	0101-5E9C8586
753220012131200	0101-729F4F05
753220012132100	0101-4551212C
753220012133000	0101-7EB75422
753220012133900	0101-93D99B30
753220012134800	0101-1D02F9DA
753220012135700	0101-644279AD
753220012136600	0101-EDE48401
753220012137500	0101-EDB6728D
753220012138400	0101-68E65CBC
753220012139300	0101-A6C03BB1
753220012140200	0101-CDD85C5C
753220012141100	0101-32084008
753220012142000	0101-68FAF1FD
753220012142900	0101-349D372A
753220012143800	0101-8C3FB319
753220012144700	0101-31CB9480
753220012145600	0101-2C9A6DF1
753220012146500	0101-0BE32026
753220012147400	0101-F7CE53CC
753220012148300	0101-A1D4E178
753220012149200	0101-09AB40EC
753220012150100	0101-B7DCC2FA
753220012151000	0101-E099F2D7
753220012151900	0101-53D74333
753220012152800	0101-51ED1946
753220012153700	0101-8D42EAD2
753220012154600	0101-BC07512B
753220012155500	0101-E4DAC305
753220012156400	0101-9A3A01C0
753220012157300	0101-79AEAA61
753220012158200	0101-6C2ABEA0
753220012159100	0101-DC6CED10
753220012160000	0101-4BEC7E0F
753220012160900	0101-4BEC7E0F
